Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
SRR14514197_1	80.65779973713006	9.284120722012196	2.186539128102286	0.935706733977365	0.5544730940885535	0.41999404190111694	0.31592441567837753	0.23244408033214312	0.20181817884306627	2.4189704723661407	0.7325471117245642	1.3211036563644036	0.3414941902506748	0.39706443722905904	0.0	0.0
SRR14514197_2	52.21869572025627	20.513999191164867	8.458049705445287	3.8981347724040534	2.2018507284768547	1.3478977364640654	0.9965878507095854	0.7036648081941357	0.5445130824615366	4.158682394822819	0.8656006702944203	1.8234288366378284	0.5787677195472967	0.9884304682696234	0.22379261125145344	0.47790370359979206
SRR14514198_1	82.38405722616342	6.257570636088714	1.4184632219798836	0.6814103318259465	0.4122648738969258	0.3343797469030655	0.287768409413452	0.22792979286575615	0.19068569627215978	3.066713982317016	1.1389584925374916	2.291209475324064	0.751702731456398	0.556885382955792	0.0	0.0
SRR14514198_2	60.640990884867605	17.013409981223234	5.5209959636901695	2.464638290540223	1.3431034637509027	0.8686384084472724	0.6095939079531376	0.4521969104697014	0.34609326999298246	3.096472565160023	1.0342404985401576	2.4666474428342235	0.9550970895712557	1.767562784259694	0.49157953023620377	0.9287390084631836
SRR14514199_1	80.0292418068681	7.816774818958355	1.7547073164271485	0.8043588452198371	0.5466653957620696	0.38335965564222707	0.29337457768890624	0.28811604905284394	0.20343982173460373	2.9669589897837363	1.0101947305640926	2.1922678167407312	0.73025463397011	0.8943721043385755	0.08591343724869858	0.0
SRR14514199_2	53.15789281748429	18.130600371082974	7.3945832125286355	3.5092893920080677	2.0558374205425998	1.3874296822561039	0.9845990691061894	0.7001033809579686	0.5570508724255911	4.384699584753713	0.9975717489013616	2.3859576061720107	1.0261496911961006	1.8060294651203759	0.7672654640585871	0.7549402214054907
SRR14514200_1	80.47107270270864	6.572636632324265	1.6489381342578942	0.7387014965418275	0.49168364881136195	0.36374726502914295	0.2865764771463738	0.2841117152664734	0.20554582436384553	3.1245961197375487	1.2866273011883698	2.604934911970051	0.7918484686449458	1.0601621835546942	0.06881711845460209	0.0
SRR14514200_2	54.64279816891418	16.451512944762488	6.294036965990091	3.1940256338654343	1.9196576661428382	1.3453499972229273	0.9264360046359388	0.7284714367153152	0.6183666902000994	4.638779480695409	1.1253782483425734	2.51106449144049	1.160865000247057	2.2123526834280325	0.6260158876813389	1.6048886997158673
SRR14514201_1	79.68112334422139	8.624947361139231	2.1519356054486494	0.9828621257533002	0.5965554520830949	0.4076871481008875	0.33112477918076505	0.25327964612298093	0.20499426518037095	2.634661914292221	0.8837973873801318	1.8231666756942784	0.5955615765621238	0.5923538049866175	0.15718860048924238	0.07876031336473985
SRR14514201_2	52.784493708070855	18.036143833513258	7.241868212515421	3.616415668328633	2.130230514651184	1.4668368097850337	1.073389399463404	0.8168783523329087	0.6826215665265882	5.233671973260238	1.0930063833084207	2.007028399008947	0.9804638096760911	1.6337128153103646	0.42452647380371034	0.7787120804450558
